pobreza_p;pobreza_multi_p;nivel;cut_comuna;comuna;comuna_p;region;region_p
0,03596524053053927;0,1498898174712070;comuna;5804;5804;0,04022008786883428;NA;NA
0,06888853628926617;0,1515518278395442;comuna;6101;6101;0,02251266591144747;NA;NA
0,01039573081987664;0,1923210201677178;comuna;6102;6102;0,42289832975258163;NA;NA
0,10356963298139769;0,2865761689291101;comuna;6103;6103;0,76709401709401714;NA;NA
0,04631453570937744;0,1514040954693298;comuna;6104;6104;0,27962801777452012;NA;NA
0,12379766403297836;0,1632600480934387;comuna;6105;6105;0,26215218138096874;NA;NA
0,05198573253833049;0,1195964650766610;comuna;6106;6106;0,16253194207836458;NA;NA
0,05721493072057909;0,1457975359192776;comuna;6107;6107;0,22326618652433006;NA;NA
0,02322920969843338;0,1355143156757444;comuna;6108;6108;0,09704788839810607;NA;NA
0,02363253856942496;0,0995091164095372;comuna;6109;6109;0,42840112201963532;NA;NA
0,05900952110274264;0,2543342333380702;comuna;6110;6110;0,21706693193122070;NA;NA
0,10709243697478991;0,1647058823529412;comuna;6111;6111;0,41082352941176470;NA;NA
0,07721029470596079;0,0766768902520336;comuna;6112;6112;0,40752100280037340;NA;NA
0,10741200038157016;0,0818467995802728;comuna;6113;6113;0,29156729943718401;NA;NA
0,06165062287655719;0,1373159682899207;comuna;6114;6114;0,43275764439411096;NA;NA
0,04767540152155537;0,1230308153385076;comuna;6115;6115;0,09398294013678629;NA;NA
0,01768154008776706;0,1661808514045933;comuna;6116;6116;0,19590633908837568;NA;NA
0,13243520507907014;0,1780190852254031;comuna;6117;6117;0,11840195110620753;NA;NA
0,10778313383523805;0,1792233114878405;comuna;6201;6201;0,33586091101121163;NA;NA
0,02854393842206543;0,1577934573444516;comuna;6202;6202;1,98909557408595261;NA;NA
0,11924473493100944;0,3350762527233115;comuna;6203;6203;0,90094408133623816;NA;NA
0,02992843201040989;0,1499024072869226;comuna;6204;6204;0,80728692257644763;NA;NA
0,24655784244144782;0,1982966643009226;comuna;6205;6205;0,88076650106458476;NA;NA
0,06128929818990156;0,1903778977453160;comuna;6206;6206;0,98539218799618922;NA;NA
0,07902383060443192;0,1340674140489581;comuna;6301;6301;0,07857490242047112;NA;NA
0,06724309529733764;0,1507837770589699;comuna;6302;6302;0,39201293854192587;NA;NA
0,08766182713978721;0,1787829550815032;comuna;6303;6303;0,16518161329210126;NA;NA
0,02658210767777628;0,1671839158008366;comuna;6304;6304;0,85062744568884097;NA;NA
0,10065634293918573;0,1804430314839504;comuna;6305;6305;0,32330017434109320;NA;NA
0,09091583240637746;0,1804968483500185;comuna;6306;6306;0,46763070077864294;NA;NA
0,07309190353857628;0,1964034142703240;comuna;6307;6307;0,52266511974807328;NA;NA
0,08567096285064443;0,2353514567312899;comuna;6308;6308;0,68320155962309104;NA;NA
0,07784090909090909;0,3857954545454546;comuna;6309;6309;1,79232954545454537;NA;NA
0,07893672211513290;0,0799362223650080;comuna;6310;6310;0,15016301373122962;NA;NA
0,05725618156165330;0,1096345376678833;comuna;7101;7101;0,02955412846327688;NA;NA
0,14315114576324850;0,1716270233901927;comuna;7102;7102;0,14053904302054063;NA;NA
0,14504971897968008;0,1343493298746217;comuna;7103;7103;0,76772589710332906;NA;NA
0,15492957746478872;0,1281928861303414;comuna;7104;7104;1,69587013607066117;NA;NA
0,10587858645607830;0,0989267311034546;comuna;7105;7105;0,10831783394822697;NA;NA
0,03335126412049489;0,2506724045185584;comuna;7106;7106;0,76449704142011832;NA;NA
0,11559420289855073;0,1842318840579710;comuna;7107;7107;0,82399999999999995;NA;NA
0,04439845106155695;0,2288022432901589;comuna;7108;7108;0,47456269194819067;NA;NA
0,09493831333446003;0,1732085516308940;comuna;7109;7109;0,15018167990535744;NA;NA
0,13699433261676763;0,0877467265976158;comuna;7110;7110;0,69474301348446355;NA;NA
0,13645589031210537;0,1795507847735883;comuna;7201;7201;0,16238950027061158;NA;NA
0,17743324720068906;0,2189922480620155;comuna;7202;7202;0,77540913006029288;NA;NA
0,14882600842865742;0,2387718242022878;comuna;7203;7203;0,86730885009030700;NA;NA
0,08407486777041025;0,1901612874502099;comuna;7301;7301;0,04334043702547238;NA;NA
0,06190103657344025;0,1356346567572853;comuna;7302;7302;0,71406219440641505;NA;NA
0,04889206576125804;0,1323802716225876;comuna;7303;7303;1,04403145103645456;NA;NA
0,06522630931218379;0,1825125510343615;comuna;7304;7304;0,14268133070266259;NA;NA
0,04015230183454482;0,2191934925579785;comuna;7305;7305;0,63213914849428865;NA;NA
0,05851927587658628;0,1485535574667709;comuna;7306;7306;0,43940578577013290;NA;NA
0,01567509796936231;0,1682019441192936;comuna;7307;7307;0,37187643137055321;NA;NA
0,03748054505606200;0,2314900104818473;comuna;7308;7308;0,23212527395737381;NA;NA
0,08659603869184708;0,1559189313680332;comuna;7309;7309;1,68332565637954867;NA;NA
0,10505655097360954;0,0940767227641960;comuna;7401;7401;0,07191301644059232;NA;NA
0,13438837722142949;0,2074631383231721;comuna;7402;7402;0,32005880572491030;NA;NA
0,08232576280339624;0,1889232246257238;comuna;7403;7403;0,22210554738831717;NA;NA
0,08613710266109231;0,1266396796956224;comuna;7404;7404;0,16377994558364856;NA;NA
0,13863615045492919;0,1705749929650127;comuna;7405;7405;0,34729387487102525;NA;NA
0,08373432200047330;0,1433304409560621;comuna;7406;7406;0,14605190502484816;NA;NA
0,05432223343424151;0,1215943491422805;comuna;7407;7407;0,41523713420787084;NA;NA
0,12881148168956535;0,1400480106236273;comuna;7408;7408;0,37836457428877879;NA;NA
0,06242967982098417;0,1171006127527867;comuna;8101;8101;0,03388334692682519;NA;NA
0,05562596817349669;0,1291445649282574;comuna;8102;8102;0,06338700339545290;NA;NA
0,05961211222130110;0,1059819363846590;comuna;8103;8103;0,08838736419564554;NA;NA
0,09659760821963954;0,2755600471618663;comuna;8104;8104;0,68249957891190838;NA;NA
0,11950135583006929;0,2643868635131064;comuna;8105;8105;0,30525007532389276;NA;NA
0,10807726075504828;0,1811018437225637;comuna;8106;8106;0,17791922739244953;NA;NA
0,05314964560247579;0,0972746331236897;comuna;8107;8107;0,16186482978935809;NA;NA
0,05465952197787623;0,0912539459373425;comuna;8108;8108;0,05377085709738175;NA;NA
0,02867528271405493;0,1738018309100700;comuna;8109;8109;0,54584006462035539;NA;NA
0,04926180013278113;0,1144699819797035;comuna;8110;8110;0,05127880876355474;NA;NA
0,08103068316663842;0,1680115273775216;comuna;8111;8111;0,13749788099677912;NA;NA
0,02105327768229806;0,1001514035518455;comuna;8112;8112;0,08298551436287749;NA;NA
0,11221669430624655;0,2661875806154413;comuna;8201;8201;0,30222959277685646;NA;NA
0,07942266131522074;0,1494802922712772;comuna;8202;8202;0,21102192034578574;NA;NA
0,12716204982435439;0,3329489689201148;comuna;8203;8203;0,21997264755571050;NA;NA
0,11731404308853594;0,2737851863500551;comuna;8204;8204;1,29013995911306800;NA;NA
0,08811831600035354;0,2319771381433580;comuna;8205;8205;0,24172878060277525;NA;NA
0,12772394440303417;0,1823562941202262;comuna;8206;8206;0,35980181523216559;NA;NA
0,26638974173740293;0,3566010474986455;comuna;8207;8207;0,74110529167419181;NA;NA
0,09259985485492253;0,1473583145140570;comuna;8301;8301;0,03741767975226169;NA;NA
0,05397266620338198;0,1355107713690062;comuna;8302;8302;1,92309474171878625;NA;NA
0,10961072524632531;0,1730899693102891;comuna;8303;8303;0,26822807300920692;NA;NA
0,10833298490613372;0,1827570347451603;comuna;8304;8304;0,34720073587824563;NA;NA
0,10894716544543000;0,2443116081758581;comuna;8305;8305;0,26690448643784548;NA;NA
0,09971072461697797;0,0903896289418235;comuna;8306;8306;0,29663226313345953;NA;NA
0,06165099268547544;0,1825781324213926;comuna;8307;8307;0,78911370760900545;NA;NA
0,07247070078928486;0,1382444391293949;comuna;8308;8308;1,98708442956230558;NA;NA
0,02658670664667666;0,1644177911044478;comuna;8309;8309;0,83048475762118945;NA;NA
0,10473256790814897;0,1570988518622235;comuna;8310;8310;2,32707924950994105;NA;NA
0,21345707656612528;0,1212638187525590;comuna;8311;8311;0,56714890132387064;NA;NA
0,16097942172440741;0,1288747069549362;comuna;8312;8312;0,54128679343579056;NA;NA
0,15354792173834642;0,1177531331710396;comuna;8313;8313;0,37476332161211795;NA;NA
